source,target,type,weight
CapitalJon,TheBubbleBubble,mention,0.5
CWKCC,BexleyCC,mention,0.5
CWKCC,BexleyParkCC,mention,0.5
CWKCC,AshfordTown_CC,mention,0.5
imLovepreetS,ecb,tweet,1.0
InvariantPersp1,MacroAlf,mention,0.5
InvariantPersp1,Frances_Coppola,mention,0.5
melloninvests,ecb,tweet,1.0
Mistango_,ecb,tweet,1.0
_nicnice,ecb,tweet,1.0
neubergerberman,ecb,tweet,1.0
ICTbusinessinfo,ecb,tweet,1.0
drazen_tomic,ecb,tweet,1.0
data_investing,ecb,tweet,1.0
DPB67,ecb,tweet,1.0
notayesmansecon,notayesmansecon,mention,0.5
FIN_FSA,ecb,tweet,1.0
elerianm,CNBC,mention,0.5
elerianm,bopinion,mention,0.5
wimgrommen,Macroprupolicy,mention,0.5
wimgrommen,StevePo48430111,mention,0.5
wimgrommen,CNBC,mention,0.5
wimgrommen,SquawkCNBC,mention,0.5
shanyboy87,ecb,tweet,1.0
shanyboy87,thehundred,mention,0.5
qaynasports,ecb,tweet,1.0
qaynasports,iamamirofficial,mention,0.5
wimgrommen,farl,mention,0.5
vatadojo,ecb,tweet,1.0
wimgrommen,TIMGOLDFINCH,mention,0.5
CryptoCrimeDef,ecb,tweet,1.0
CryptoCrimeDef,philippsandner,mention,0.5
SIC_Capital,sic,mention,0.5
ECFRMadrid,ecb,tweet,1.0
ECFRMadrid,MdelaRochaV,mention,0.5
BlueWolfMarkets,ecb,tweet,1.0
Cafeimpressions,ecb,tweet,1.0
wimgrommen,Factano52308482,mention,0.5
wimgrommen,MarijnvdBeek,mention,0.5
CNBCJou,ecb,mention,0.5
wimgrommen,RonStoop1,mention,0.5
wimgrommen,Toondielange,mention,0.5
CWKCC,louispeto1,mention,0.5
Brad_Hogg,ecb,tweet,1.0
Marco_Abatecola,PMusedo,mention,0.5
Marco_Abatecola,SpeculaThor,mention,0.5
Marco_Abatecola,TCommodity,mention,0.5
wimgrommen,adbroere,mention,0.5
Belfius,ecb,tweet,1.0
PrometheusInst,IREF_DE,mention,0.5
DeNegering,EuWaanzin,mention,0.5
scalper432,asegpi,mention,0.5
InvestorSimply,SG_Stansberry,mention,0.5
bigbagz30k,quant_network,mention,0.5
FreeTweets2022,ecb,tweet,1.0
ChathamFin,ecb,tweet,1.0
wimgrommen,Toone007,mention,0.5
wimgrommen,bartdrenth,mention,0.5
sam_rhymes,ecb,tweet,1.0
cunners_90,ecb,tweet,1.0
wimgrommen,ritholtz,mention,0.5
KeepYourChinsUp,NutbrookCC,mention,0.5
riccardo_mantio,ecb,tweet,1.0
riccardo_mantio,ECB_cricket,mention,0.5
riccardo_mantio,AlexHales1,mention,0.5
mikeaustin1404,ecb,tweet,1.0
mikeaustin1404,AlexHales1,mention,0.5
mikeaustin1404,Eoin16,mention,0.5
wimgrommen,wolzak,mention,0.5
nuno20EU,ecb,tweet,1.0
joysoftechnolog,ecb,tweet,1.0
joysoftechnolog,WisdenCricket,mention,0.5
LFCRed,ecb,tweet,1.0
JohnWLewis,ecb,tweet,1.0
wimgrommen,MarnixKoopmans5,mention,0.5
tomsmith43,ecb,tweet,1.0
wimgrommen,WvNoort,mention,0.5
kishoreManimozh,ecb,tweet,1.0
kishoreManimozh,srinivasiyc,mention,0.5
CWKCC,blackheathcc,mention,0.5
GRosmeteniuc,ecb,tweet,1.0
euroseller,ecb,tweet,1.0
De_Info_Deler,ecb,tweet,1.0
Frances46964399,ecb,tweet,1.0
TurnerMay1,ecb,tweet,1.0
TurnerMay1,agturbobrazil,mention,0.5
ericlchaney,ABaradez,mention,0.5
ericlchaney,Benoit_C_,mention,0.5
HannibalPim,HannibalPim,mention,0.5
Veren_of_Lood,HannibalPim,mention,0.5
SG_Stansberry,ecb,tweet,1.0
GIS_Reports,MLEurope,mention,0.5
DBRSMorningstar,ecb,tweet,1.0
Goldtwatter,EvertGDavelaar,mention,0.5
Goldtwatter,burgercomiteeu,mention,0.5
BNPP_Wealth,ecb,tweet,1.0
ronrc3,ecb,tweet,1.0
EsenErmisErturk,ecb,tweet,1.0
fbenseddik,ecb,tweet,1.0
fbenseddik,socialeurope,mention,0.5
acemaxx,socialeurope,mention,0.5
wimgrommen,jsblokland,mention,0.5
Goldtwatter,DeEchteErik,mention,0.5
KassamAltaf,ecb,tweet,1.0
HamRizvi,ecb,tweet,1.0
OtorMine,ecb,tweet,1.0
GladstoneMarian,ecb,tweet,1.0
wimgrommen,frankwester23,mention,0.5
wimgrommen,parool,mention,0.5
celerysoldier,ecb,tweet,1.0
celerysoldier,thehundred,mention,0.5
wimgrommen,michael_venuto,mention,0.5
wimgrommen,stockexamen,mention,0.5
tayfundeniz84,ecb,tweet,1.0
CCTIMES7,ecb,tweet,1.0
Goldtwatter,Panverlo,mention,0.5
Goldtwatter,Bubbelonia,mention,0.5
Foggy_Noggin,DailyMailUK,mention,0.5
Blockbulletin_,ecb,tweet,1.0
Komputerhulp,ecb,tweet,1.0
GurukirpaB,CricketTamizhan,mention,0.5
nederhoed,WilkoWisse,mention,0.5
nederhoed,VanDutchmanXXX,mention,0.5
nederhoed,BM_Visser,mention,0.5
imadityayadav9,ecb,tweet,1.0
HenkvanVeen6,ecb,tweet,1.0
Anish_lm,ecb,tweet,1.0
cricexec,BBCTwo,mention,0.5
cricexec,SkyCricket,mention,0.5
cricexec,BBCiPlayer,mention,0.5
cricexec,BeckyHill,mention,0.5
cricexec,JackGarratt,mention,0.5
cricexec,Danevn811,mention,0.5
MoneyTalkRadio3,ecb,tweet,1.0
MoneyTalkR3,ecb,tweet,1.0
ChrisEbner_FM,dlacalle_IA,mention,0.5
Chesstez,ecb,tweet,1.0
Chesstez,AnnieChave,mention,0.5
Chesstez,GeorgeDobell1,mention,0.5
MarcoBTCfr,ecb,tweet,1.0
Jupon_tom,ecb,tweet,1.0
BostonForbesba1,ecb,tweet,1.0
Redsaint76,ecb,tweet,1.0
Redsaint76,SkyCricket,mention,0.5
caro_columna,ecb,tweet,1.0
RichardKinsell8,ecb,tweet,1.0
RichardKinsell8,barneyronay,mention,0.5
RichardKinsell8,GeorgeDobell1,mention,0.5
RichardKinsell8,Edgbaston,mention,0.5
KyrpiyG,ecb,tweet,1.0
acemaxx,fwred,mention,0.5
EKnuffer,stefamichielsen,mention,0.5
FootballWorldTM,ecb,tweet,1.0
RynhardtJordaan,ecb,tweet,1.0
bundesbank,FAZ_NET,mention,0.5
dunning_kruger2,ecb,tweet,1.0
s_a_brooks,ecb,tweet,1.0
eric27vangerven,ecb,tweet,1.0
eric27vangerven,edinmujagic,mention,0.5
Anirban17445012,ecb,tweet,1.0
Anirban17445012,SteveWilk19,mention,0.5
Anirban17445012,PeppiattTJ,mention,0.5
Anirban17445012,scja4t,mention,0.5
Liyakat63600411,ecb,tweet,1.0
ThirdEy80982744,ecb,tweet,1.0
ThirdEy80982744,iamamirofficial,mention,0.5
ThirdEy80982744,Steve_Rich100,mention,0.5
anees_rs,ecb,tweet,1.0
anees_rs,englandcricket,mention,0.5
The_cule_Indian,ecb,tweet,1.0
The_cule_Indian,bhogleharsha,mention,0.5
Swindon_Gooner,BusinessInsider,mention,0.5
Swindon_Gooner,thehundred,mention,0.5
Swindon_Gooner,BCCI,mention,0.5
richsouth72,ecb,tweet,1.0
richsouth72,ECB_cricket,mention,0.5
JulianAbel1,ecb,tweet,1.0
LATlondon,ecb,tweet,1.0
garryjclark,ecb,tweet,1.0
garryjclark,BBL,mention,0.5
garryjclark,IPL,mention,0.5
TreasuryCurve,ecb,tweet,1.0
ecb,vonderleyen,mention,0.5
ecb,USTreasury,mention,0.5
ecb,SecYellen,mention,0.5
Mattsteveal,ecb,tweet,1.0
Mattsteveal,RLoose,mention,0.5
Mattsteveal,thehundred,mention,0.5
FuturesSport,ecb,tweet,1.0
FuturesSport,thehundred,mention,0.5
FuturesSport,KiaOvalEvents,mention,0.5
joban48045843,ninafx_,mention,0.5
Mitchkew,ecb,tweet,1.0
BakerMcGER,FAZ_Wirtschaft,mention,0.5
BeTheStarPoster,ecb,tweet,1.0
BeTheStarPoster,englandcricket,mention,0.5
BeTheStarPoster,thehundred,mention,0.5
GlobalCapNews,ecb,mention,0.5
GlobalCapNews,TylerWDavies,mention,0.5
CEPS_thinktank,ecb,tweet,1.0
IngridMolein,ecb,tweet,1.0
IngridMolein,LundLois,mention,0.5
IngridMolein,GeertNoels,mention,0.5
IngridMolein,ecb,mention,0.5
Rohstoffbrief,ecb,tweet,1.0
lucasmaruri,HaverAnalytics,mention,0.5
DeNegering,nrc,mention,0.5
Kartjoch,NOS,mention,0.5
Kartjoch,abppensioen,mention,0.5
PaperMoneyEcon,ecb,tweet,1.0
KSBISTSR,ecb,tweet,1.0
KSBISTSR,TheCryptoLark,mention,0.5
ISABELNET_SA,SoberLook,mention,0.5
CNBCJou,NBB_BNB_NL,mention,0.5
CNBCJou,CNBCi,mention,0.5
MarshallGittler,ecb,tweet,1.0
segalL134,ecb,tweet,1.0
segalL134,ecb,mention,0.5
Orwell20202,ecb,tweet,1.0
Orwell20202,Lagarde,mention,0.5
Orwell20202,tvn24,mention,0.5
Orwell20202,tvp_info,mention,0.5
HelenaHorska,RaiffeisenCZ,mention,0.5
HelenaHorska,DVagenknecht,mention,0.5
iiflsecurities,ecb,tweet,1.0
bankenverband,wiwo,mention,0.5
quantilia_web,ecb,tweet,1.0
ThetfordTownCri,KNP_litho,mention,0.5
ThetfordTownCri,NorfolkCB,mention,0.5
ThetfordTownCri,allstarscricket,mention,0.5
ThetfordTownCri,DynamosCricket,mention,0.5
TheTrade_Academ,ecb,tweet,1.0
TheTrade_Academ,infinoxuk,mention,0.5
Ritwajit,ecb,tweet,1.0
Ritwajit,ECB_cricket,mention,0.5
Ritwajit,BCCI,mention,0.5
Ritwajit,imjadeja,mention,0.5
LegacyFXtrade,LegacyFXtrade,mention,0.5
ACY_Securities,federalreserve,mention,0.5
gadantechno,Rrobinn1,mention,0.5
ankitkag,ecb,tweet,1.0
ForExGS10,ecb,tweet,1.0
Jamilmari83,ecb,tweet,1.0
Jamilmari83,Davehutts,mention,0.5
Jamilmari83,englandcricket,mention,0.5
Jamilmari83,cricket_badger,mention,0.5
stonemountainuk,barronsonline,mention,0.5
GeojitFinancial,ecb,tweet,1.0
satishlakhani04,ecb,tweet,1.0
satishlakhani04,FT,mention,0.5
CapitalPmh,ecb,tweet,1.0
Anurag17342244,ecb,tweet,1.0
South_Alpha,ecb,tweet,1.0
South_Alpha,AvidCommentator,mention,0.5
ramnaresh02,ecb,tweet,1.0
ramnaresh02,sambillings,mention,0.5
ramnaresh02,ECB_cricket,mention,0.5
ramnaresh02,Eoin1,mention,0.5
corymitc,ecb,tweet,1.0
DoctorJok,ecb,tweet,1.0
DoctorJok,Lagarde,mention,0.5
BullionList,ecb,tweet,1.0
Chris_E_Qld_Au,mtmalinen,mention,0.5
GuenterEich5,tagesschau,mention,0.5
GuenterEich5,LiberalMut,mention,0.5
richardcalhoun,ecb,tweet,1.0
richardcalhoun,JeremyBrookman2,mention,0.5
richardcalhoun,andyjbrum69,mention,0.5
richardcalhoun,JenniferMerode,mention,0.5
richardcalhoun,Guy_Stallard,mention,0.5
kathylienfx,Fxflow,mention,0.5
Mathan_Soma,ecb,tweet,1.0
skilbeck_john,ecb,tweet,1.0
Fxflow,ecb,tweet,1.0
lalitthakur41,ecb,tweet,1.0
aspeciale,JENeumann,mention,0.5
Soumyahere17,ecb,tweet,1.0
Papaws13,demorgen,mention,0.5
Papaws13,destandaard,mention,0.5
UxbEconomist07,RobinBrooksIIF,mention,0.5
UxbEconomist07,pepesdart,mention,0.5
KCleobury,ecb,tweet,1.0
Goldbroker_com,OMFIF,mention,0.5
guado77,ecb,tweet,1.0
fichhead,ecb,tweet,1.0
YanniKouts,CNBCi,mention,0.5
Ares_Alireza,ecb,tweet,1.0
mhewson_CMC,CMCMarkets,mention,0.5
DailyFX,ecb,tweet,1.0
DailyFX,JohnKicklighter,mention,0.5
DigiEuro,manoloklein,mention,0.5
JanVonGerich,ecb,tweet,1.0
stirlingwords,ecb,tweet,1.0
PipCzar,donnelly_brent,mention,0.5
EricCulpLS,ecb,tweet,1.0
CafeRugby,ecb,tweet,1.0
PositiveMoneyEU,marietouss1,mention,0.5
mabdelgaber,ecb,tweet,1.0
mabdelgaber,WSJ,mention,0.5
theobesteman,Lagarde,mention,0.5
theobesteman,ecb,mention,0.5
BavarianEconom1,ecb,tweet,1.0
summerlull,ecb,tweet,1.0
gadantechno,GuntherSchnabl,mention,0.5
oreganone,ecb,tweet,1.0
oreganone,Tether_to,mention,0.5
oreganone,CreamdotFinance,mention,0.5
CGTNBusiness,CGTNOfficial,mention,0.5
FuturesBen_TDAN,marcmakingsense,mention,0.5
_Forex_Wizard,FT,mention,0.5
_Forex_Wizard,NZZ,mention,0.5
chihoko,ecb,tweet,1.0
TQuantums,ecb,tweet,1.0
LouisGerber8,ecb,mention,0.5
LouisGerber8,business,mention,0.5
alimarji,ecb,tweet,1.0
trader_kamikaze,ecb,tweet,1.0
ANIAMBOSSOU,ecb,tweet,1.0
raquelrero,ecb,tweet,1.0
FlowPrinciple,ecb,tweet,1.0
AtoCamposn,ecb,tweet,1.0
raquelrero,negocios_tv,mention,0.5
AmiranAzaladze,ecb,tweet,1.0
AmiranAzaladze,Lagarde,mention,0.5
AmiranAzaladze,federalreserve,mention,0.5
MONEYLINE_FCPL,ecb,tweet,1.0
AmiranAzaladze,ecb,mention,0.5
RitchMarques,ecb,tweet,1.0
AmiranAzaladze,eurusd,mention,0.5
ResearchfinAI,ecb,tweet,1.0
STOCKWINNERScom,ecb,tweet,1.0
gizemcalii,ecb,tweet,1.0
PicassoCharts,ecb,tweet,1.0
Dippusen,ecb,tweet,1.0
Loupo85,mptraders,mention,0.5
RadwaEissa21,ecb,tweet,1.0
godtwiit,ecb,tweet,1.0
FBSAnalytics,ecb,tweet,1.0
MarkGarrelts,ecb,tweet,1.0
LongTplexTrader,ecb,tweet,1.0
LiberalMut,ecb,tweet,1.0
karmapo43069997,ecb,tweet,1.0
darrynecg,ecb,tweet,1.0
lecho,ecb,tweet,1.0
TheDomino,ecb,tweet,1.0
kjfxmonk,ecb,tweet,1.0
kjfxmonk,Lagarde,mention,0.5
BSF_SouthAfrica,ecb,tweet,1.0
VasileiosGkion1,ecb,tweet,1.0
VasileiosGkion1,CNBCJulianna,mention,0.5
VasileiosGkion1,CNBCJou,mention,0.5
VasileiosGkion1,AnnetteCNBC,mention,0.5
ING_Economics,TimothyRahill,mention,0.5
mauricarta1,Danske_Research,mention,0.5
mwjlsanders,ecb,tweet,1.0
mwjlsanders,Lagarde,mention,0.5
mwjlsanders,Reuters,mention,0.5
ManusCranny,BloombergTV,mention,0.5
ManusCranny,Quicktake,mention,0.5
ManusCranny,middleeast,mention,0.5
ManusCranny,TheTerminal,mention,0.5
SaehunKim,ecb,tweet,1.0
Bosboer1,ecb,tweet,1.0
TM_FitnessUK,ecb,tweet,1.0
TM_FitnessUK,OnlyFans,mention,0.5
aofvet,ecb,tweet,1.0
aofvet,AliDonnelly,mention,0.5
Blissful_Man,ecb,tweet,1.0
IinaLario,ecb,tweet,1.0
LondonAvBrad,PriapusIQ,mention,0.5
KeineWunder,bundesbank,mention,0.5
Ingebor86819518,ArnoWellens,mention,0.5
PubAffairsEU,marietouss1,mention,0.5
ExpertXauusd,ecb,tweet,1.0
pierrebri,ecb,tweet,1.0
pierrebri,PDonovan_econ,mention,0.5
G11758322,ecb,tweet,1.0
ap7am,ecb,tweet,1.0
ap7am,ap7am,mention,0.5
runews,ecb,tweet,1.0
ifk_cfs,ifk_cfs,mention,0.5
ifk_cfs,FMFdigital,mention,0.5
BusinessTimes,ecb,tweet,1.0
olliedpartypap1,ecb,tweet,1.0
olliedpartypap1,thehundred,mention,0.5
olliedpartypap1,KiaOvalEvents,mention,0.5
olliedpartypap1,surreycricket,mention,0.5
ManusCranny,aggichristiane,mention,0.5
ManusCranny,business,mention,0.5
DAJMorrison1,ecb,tweet,1.0
JSR_macro,ING_Economics,mention,0.5
cpnim,ecb,tweet,1.0
EasternEye,thehundred,mention,0.5
Aligarciaherrer,richardturrin,mention,0.5
Aligarciaherrer,berthofmanecon,mention,0.5
Aligarciaherrer,lajohnstondr,mention,0.5
Aligarciaherrer,michaelxpettis,mention,0.5
Aligarciaherrer,alykhansatchu,mention,0.5
Aligarciaherrer,IEAKwame,mention,0.5
Aligarciaherrer,ricyet,mention,0.5
Aligarciaherrer,gyude_moore,mention,0.5
Aligarciaherrer,gadyepstein,mention,0.5
Aligarciaherrer,efipm,mention,0.5
rscnx,ecb,tweet,1.0
ThinkerManoj,ecb,tweet,1.0
ThinkerManoj,Sandeep25,mention,0.5
radheeshcp,ecb,tweet,1.0
ArthurJONZmandi,ecb,tweet,1.0
ArthurJONZmandi,shoko_tin,mention,0.5
SchuermannChris,elonmusk,mention,0.5
NotMilner,ecb,tweet,1.0
NotMilner,thefulltoss,mention,0.5
SimplyRacingUK,ecb,tweet,1.0
Kevitsch92,CryptoBull2020,mention,0.5
parisgooner,ecb,tweet,1.0
WalkFrankfurt,ecb,tweet,1.0
APPELADVIES,ecb,tweet,1.0
PilsleyCross,ecb,tweet,1.0
BradfordMiddle5,ecb,tweet,1.0
BradfordMiddle5,thehundred,mention,0.5
AstridDoerner,elonmusk,mention,0.5
Junior20Office,ecb,tweet,1.0
Junior20Office,trickytaylors,mention,0.5
aaronleaff96,ecb,tweet,1.0
anna__casandra,RobinWigg,mention,0.5
anna__casandra,_FriedrichMerz,mention,0.5
Armzn_eastldn,ecb,tweet,1.0
cricketjon,ecb,tweet,1.0
RichardBJ1,ecb,tweet,1.0
iam_chandhru,ecb,tweet,1.0
Carsy066,liaml4893,mention,0.5
Carsy066,thehundred,mention,0.5
offpacedelivery,ecb,tweet,1.0
mariusghisea,waboeldahab,mention,0.5
mariusghisea,PepeNaobes,mention,0.5
mariusghisea,Mozzbily,mention,0.5
mariusghisea,xglobalmarkets,mention,0.5
mariusghisea,AmrichCyber,mention,0.5
Mehtab9512,ecb,tweet,1.0
Mehtab9512,ESPNcricinfo,mention,0.5
Mehtab9512,WahabViki,mention,0.5
DrDanPlumley,ecb,tweet,1.0
DrDanPlumley,thehundred,mention,0.5
gaurav26negi,ecb,tweet,1.0
gaurav26negi,MichaelVaughan,mention,0.5
gaurav26negi,CricCrazyJohns,mention,0.5
gaurav26negi,ECB_cricket,mention,0.5
ChdryTanishk,ecb,tweet,1.0
ChdryTanishk,HaseebHameed97,mention,0.5
bhuresport,ecb,tweet,1.0
GeorgianMr,ecb,tweet,1.0
GeorgianMr,ING_Economics,mention,0.5
ex_trader,ecb,tweet,1.0
Dazza2385,ecb,tweet,1.0
Leelah1,ecb,tweet,1.0
Leelah1,Jilnik,mention,0.5
Leelah1,sebastiankurz,mention,0.5
Leelah1,ElliKoestinger,mention,0.5
OscillateWWFC,ecb,tweet,1.0
lecho,galloy,mention,0.5
rohityadav1098,ecb,tweet,1.0
SAGA_Tech,ecb,tweet,1.0
jeroen1huizinga,ronald_brok,mention,0.5
Fanpointofviews,ecb,tweet,1.0
MantasMazgelis,ecb,tweet,1.0
CWKCC,GoreCourtCC,mention,0.5
thetopbinsblog,ecb,tweet,1.0
thetopbinsblog,Cricketracker,mention,0.5
Surendra4188,ecb,tweet,1.0
amitarious,ecb,tweet,1.0
Rushikeshbhang3,ECB_cricket,mention,0.5
Rushikeshbhang3,ICC,mention,0.5
Rushikeshbhang3,TheRealPCB,mention,0.5
fcigroupllc,ecb,tweet,1.0
FXstreetReports,GoldSilverPhil,mention,0.5
TevTalks,ecb,tweet,1.0
salerno_luis,ecb,tweet,1.0
LJBrouwers,reutersMikeD,mention,0.5
snookernige,ecb,tweet,1.0
Crypto_Tusheti,brussels_report,mention,0.5
ShahidAKTareen,ecb,tweet,1.0
mike_dibble,ecb,tweet,1.0
PaoloGiuliodori,ecb,tweet,1.0
DaVinciDeGreat,ecb,tweet,1.0
anshul_kapoor05,ecb,tweet,1.0
wimgrommen,PierrePoilievre,mention,0.5
FaridQureshi_UK,iihtishamm,mention,0.5
PaighamRadio,ecb,tweet,1.0
CW19815,ecb,tweet,1.0
KinneDad7,ecb,tweet,1.0
KinneDad7,EmeraldRobinson,mention,0.5
Ingebor86819518,sypwynia,mention,0.5
Ingebor86819518,Gaby61407817,mention,0.5
Forexmkts,tEconomics,mention,0.5
Forexmkts,omarnamouchi,mention,0.5
Karthikeynmsd11,ecb,tweet,1.0
HerrGojdka,bauermedia_GER,mention,0.5
wimgrommen,ycharts,mention,0.5
wimgrommen,ACInvestorBlog,mention,0.5
wimgrommen,TraderPBurns,mention,0.5
wimgrommen,Lavorgnanomics,mention,0.5
CER_EU,ecb,tweet,1.0
CER_EU,COdendahl,mention,0.5
TimNoir1,ecb,tweet,1.0
TimNoir1,jcw_karlsruhe,mention,0.5
Shivam_2308,ecb,tweet,1.0
Shivam_2308,ECB_cricket,mention,0.5
Shivam_2308,thehundred,mention,0.5
fsblockchain,ecb,tweet,1.0
fsblockchain,DigiEuro,mention,0.5
KfW_Research,ecb,tweet,1.0
KfW_Research,KfW,mention,0.5
mtmalinen,steve_sedgwick,mention,0.5
Kheltalk_,flintoff11,mention,0.5
fide_fundacion,enriquetitos,mention,0.5
CGDeutschmann,ecb,tweet,1.0
CWKCC,BullChislehurst,mention,0.5
ashthek,ecb,tweet,1.0
ashthek,Swedfund,mention,0.5
ashthek,cagrameen,mention,0.5
MovedGr,ecb,tweet,1.0
MovedGr,MovedGr,mention,0.5
MovedGr,ecb,mention,0.5
toisports,thehundred,mention,0.5
QuorumCentre,ecb,tweet,1.0
QuorumCentre,RamzaSKY,mention,0.5
as_braunie,ecb,tweet,1.0
DrHeynenCap,brussels_report,mention,0.5
1PercentTrade,ecb,tweet,1.0
CWKCC,jdmchislehurst,mention,0.5
cryptodeep_,ecb,tweet,1.0
GoodreturnsTa,ecb,tweet,1.0
architasmm,ecb,tweet,1.0
BakerMcGER,commerzbank,mention,0.5
JoshuaMusch,MadelonVos__,mention,0.5
JoshuaMusch,ecb,mention,0.5
AlphachainC,ecb,tweet,1.0
ShaikhMaarya900,ecb,tweet,1.0
AnnaBrent11,ecb,tweet,1.0
JJGG34887182,ecb,tweet,1.0
brussels_report,sassenvanelsloo,mention,0.5
nikkeiseijibu,ecb,tweet,1.0
TheMilanPatel1,ecb,tweet,1.0
hananfamilia,ecb,tweet,1.0
hananfamilia,SaqMahmood25,mention,0.5
ScreamingTree99,ecb,tweet,1.0
RichardEgdom,sypwynia,mention,0.5
PipCzar,marketminute,mention,0.5
mediaurea,ecb,tweet,1.0
Papaws13,vrtnws,mention,0.5
Papaws13,sgrommen,mention,0.5
Papaws13,RemindMe_OfThis,mention,0.5
forexanalytix,Trading_Jazz,mention,0.5
RedPill_59,ecb,tweet,1.0
RedPill_59,MMackay2020,mention,0.5
stylish41701819,ecb,tweet,1.0
dawgenja,ecb,tweet,1.0
ING_Economics,teunisbrosens,mention,0.5
EMERSONPLANETA,ecb,tweet,1.0
EMERSONPLANETA,ECBahia,mention,0.5
NickAuger88,ecb,tweet,1.0
arifsports345,ecb,tweet,1.0
checkleyaces,ecb,tweet,1.0
checkleyaces,checkleyaces,mention,0.5
wimgrommen,FORAIM,mention,0.5
wimgrommen,ThorstenPolleit,mention,0.5
BaldwinRE,DanielGrosCEPS,mention,0.5
BaldwinRE,CEPS_thinktank,mention,0.5
wimgrommen,persfinplan,mention,0.5
Cric_Writer,AnnieChave,mention,0.5
ben_smith025,ecb,tweet,1.0
Forbes_TH,ecb,tweet,1.0
tokyobitcoiner,ecb,tweet,1.0
RiessVictoria,ecb,tweet,1.0
sw_3n61n33r,ecb,tweet,1.0
sw_3n61n33r,FXLeadersCom,mention,0.5
AmeliaBourdeau,ecb,tweet,1.0
AmeliaBourdeau,ExanteData,mention,0.5
AmeliaBourdeau,GeneralTheorist,mention,0.5
AmeliaBourdeau,AmeliaBourdeau,mention,0.5
AmeliaBourdeau,EtraAlex,mention,0.5
ExanteData,ecb,tweet,1.0
ExanteData,ExanteData,mention,0.5
ExanteData,GeneralTheorist,mention,0.5
ExanteData,AmeliaBourdeau,mention,0.5
ExanteData,EtraAlex,mention,0.5
IPnewsbe,ecb,tweet,1.0
msk_1502,LiamLivingston,mention,0.5
KuittinenPetri,mtmalinen,mention,0.5
KuittinenPetri,GnSEconomics,mention,0.5
IGWTreport,duediligenceguy,mention,0.5
OneUpTrader,ecb,tweet,1.0
sportsmint,ecb,tweet,1.0
Shahid_511,ecb,tweet,1.0
Shahid_511,babarazam258,mention,0.5
112HALIiiiiiiii,ecb,tweet,1.0
jsprt20,danredford70,mention,0.5
jsprt20,ECB_cricket,mention,0.5
NewsFirstKan,ecb,tweet,1.0
CryptoNews2000,ecb,tweet,1.0
CryptoNews2000,TFTC21,mention,0.5
AdvRohitDubey2,ecb,tweet,1.0
AdvRohitDubey2,liaml4893,mention,0.5
AdvRohitDubey2,Eoin16,mention,0.5
AdvRohitDubey2,jbairstow21,mention,0.5
Ephemeral_xD,ecb,tweet,1.0
FXGoldScalps,ecb,tweet,1.0
AbdulMajidFazli,ecb,tweet,1.0
Redowanshakil,ecb,tweet,1.0
Redowanshakil,liaml4893,mention,0.5
The_NewsCrypto,APompliano,mention,0.5
simonmoriarty,ecb,tweet,1.0
FullyCrypto,ecb,tweet,1.0
AdamJenkins20,ecb,tweet,1.0
AdamJenkins20,englandcricket,mention,0.5
AdamJenkins20,dmalan29,mention,0.5
AdamJenkins20,jbairstow21,mention,0.5
gianmariatomat,voxeu,mention,0.5
SohailnNaqvi,ecb,tweet,1.0
ecrolina,ecb,tweet,1.0
ecrolina,territoriobtc,mention,0.5
ecrolina,ecrolina,mention,0.5
rajit29,ecb,tweet,1.0
RichardEgdom,TimmermansEU,mention,0.5
UweSpiekermann,ecb,tweet,1.0
UweSpiekermann,maybritillner,mention,0.5
UweSpiekermann,eckivh,mention,0.5
Rolf_Drechsler,ecb,tweet,1.0
cricexec,willrhodes35,mention,0.5
cricexec,BBCTees,mention,0.5
kalindu_stark,ecb,tweet,1.0
kalindu_stark,ECB_cricket,mention,0.5
kalindu_stark,TheBarmyArmy,mention,0.5
kalindu_stark,engcricblog,mention,0.5
HarvardBizGov,ecb,tweet,1.0
HarvardBizGov,voxeu,mention,0.5
NaszeStronyMag,ecb,tweet,1.0
net4news,ecb,tweet,1.0
Hammes_Inso,ToniHofreiter,mention,0.5
Hammes_Inso,Die_Gruenen,mention,0.5
Hammes_Inso,dieLinke,mention,0.5
UfficioStampaBI,ecb,mention,0.5
UfficioStampaBI,flacqua,mention,0.5
UfficioStampaBI,BloombergTV,mention,0.5
UfficioStampaBI,economics,mention,0.5
robgeorge1,ecb,tweet,1.0
robgeorge1,GeorgeDobell1,mention,0.5
crypto_watchdog,ecb,tweet,1.0
crypto_watchdog,MakerDAO,mention,0.5
crypto_watchdog,thestandard_io,mention,0.5
PenNewsIndia,ecb,tweet,1.0
srinicaps,ecb,tweet,1.0
mfinance_gov_si,ecb,tweet,1.0
mfinance_gov_si,ASircelj,mention,0.5
Macro_Bund,ecb,tweet,1.0
pelpolle,ecb,tweet,1.0
A1FballFactory,ecb,tweet,1.0
A1FballFactory,stgilesacademy,mention,0.5
KansCapital,ecb,tweet,1.0
KansCapital,Arnab_Naskarr,mention,0.5
FintechWorld3,ecb,tweet,1.0
GxBlocks,ecb,tweet,1.0
wimgrommen,climateguardian,mention,0.5
BakerMcGER,faznet,mention,0.5
LeapfrogMark,ecb,tweet,1.0
LeapfrogMark,csingletonecon,mention,0.5
LeapfrogMark,AnnieChave,mention,0.5
LeapfrogMark,GeorgeDobell1,mention,0.5
